city,property_type,price,accommodates,room_type,host_neighbourhood,Latitudes,Longitudes,number_of_reviews,number_of_reviews
Sydney,Apartment,75.0,2,Private room,0,151.21029,-33.88087,0,0
Sydney,Townhouse,80.0,2,Private room,0,151.21229,-33.89048,0,0
Sydney,Apartment,53.0,2,Private room,Bellevue Hill,151.25834,-33.87482,42,42
Sydney,Apartment,151.0,4,Entire home/apt,Manly,151.2893,-33.80665,1,1
Sydney,House,50.0,1,Private room,0,151.18283,-33.88448,1,1
Sydney,Apartment,151.0,4,Entire home/apt,Kingsford,151.23178,-33.92575,26,26
Sydney,Apartment,70.0,2,Private room,Mosman,151.23254,-33.82686,0,0
Sydney,Condominium,70.0,2,Private room,0,151.08417,-33.82808,0,0
Sydney,Apartment,142.0,2,Private room,Rhodes,151.08448,-33.8273,0,0
Sydney,Apartment,100.0,2,Entire home/apt,Chippendale,151.19807,-33.88777,1,1
Sydney,House,33.0,3,Private room,0,151.18438,-33.89516,2,2
Sydney,Apartment,220.0,4,Entire home/apt,Manly,151.28704,-33.78924,3,3
Sydney,Guest suite,70.0,4,Entire home/apt,0,150.93016,-33.74899,70,70
Sydney,Apartment,125.0,3,Entire home/apt,0,151.20988,-33.90261,1,1
Sydney,Apartment,97.0,2,Entire home/apt,0,151.2249,-33.87364,47,47
Sydney,Apartment,156.0,6,Entire home/apt,0,151.23883,-33.87782,2,2
Sydney,House,48.0,2,Private room,0,151.14834,-33.75452,0,0
Sydney,House,119.0,12,Entire home/apt,0,150.91725,-33.74507,40,40
Sydney,House,60.0,2,Private room,Newtown/Enmore,151.17746,-33.90751,10,10
Sydney,Apartment,350.0,5,Entire home/apt,0,151.20811,-33.87815,32,32
Sydney,Apartment,161.0,3,Entire home/apt,Elizabeth Bay/Rushcutters Bay,151.22582,-33.87433,36,36
Sydney,Villa,30.0,3,Private room,0,150.99986,-33.73109,5,5
